iMPALA	iMPASA	iMPALN	iMPASN	iMPAR	iA	iBPC	iBPR	iBPAR	iCL	iCi	iCMBD	iCMX	iCMY	iCo	iCHA	iCHC	iE	iOEX	iOEY	iMECD	iMARA	iOSA	iR	iSC	iAZRM	iNZRM	iMPALAt	iMPASAt	iMPALNt	iMPASNt	iMPARt	iAt	iBPCt	iBPRt	iBPARt	iCaLt	iCit	iCMBDt	iCMXt	iCMYt	iCot	iCHAt	iCHCt	iEt	iMECDt	iMARAt	iRt	iSCt	iAZRMt	iNZRMt	iNI	iNL	iPH	iMLI	iBM
6178640000	1424400000	1.15893	0.267174	4.33773	73016	12590	2170.87	0.172428	1336.73	1241.85	-16.1873	1216.44	972.316	0.147576	494770	3149.05	0.391011	637	1330	1376.67	764574	73016	21.1213	13	7603040000	1.4261	89950100000	10113500000	0.562717	0.0632691	8.89403	399812	23959	1435.76	0.0599257	2024.56	129712	11.5635	1221.3	1132.55	0.315146	1268660	4933.35	0.636577	2105.09	1787890	42082.5	11	1.00E+11	0.625986	15	16	187.345	11.0292	133515.1152
5435720000	888200000	0.569559	0.0930664	6.11992	97692	10330	1092.3	0.105741	919.133	12581.3	-6.8945	1479.15	1004.9	0.290914	335811	2272.86	0.517102	563	835	946.101	436756	97692	1620.28	2	6323910000	0.662625	57638500000	35698500000	0.242976	0.150488	1.61459	487051	21737	970.119	0.0446298	1819.17	155224	24.2765	1019.45	585.986	0.385512	1263390	4438.05	0.0552546	1848.77	1710800	49470.3	12	93337000000	0.393464	13	16	140.011	9.664307692	178687.8707
9587030000	1322980000	1.24378	0.171638	7.24654	87795	14426	2370.4	0.164315	1393.47	3591.95	-1.5098	1312.5	820.174	0.13578	646598	3282.79	0.573767	742	1382	1434.73	945638	87795	146.958	17	10910000000	1.41542	1.52E+11	35950100000	0.386881	0.0917358	4.21734	626009	37114	2200.37	0.0592867	2211.47	332452	8.88195	1233.17	1050.12	0.35295	1773650	5380.2	0.380273	2277.52	2345700	176554	23	1.88E+11	0.478617	15	16	210.548	12.29553333	174038.6198
12612900000	265638000	1.69165	0.0356275	47.4816	86348	9909	1137.12	0.114757	1481.59	2261.96	15.0486	1335.42	753.301	0.213895	403694	3270.93	0.919196	453	1471	1526.04	638374	86348	59.254	7	12878500000	1.72728	1.51E+11	37162100000	0.357548	0.0879458	4.06555	650044	22520	780.179	0.0346438	2238.89	200819	74.883	1404.81	959.918	0.332842	1953010	5512.43	0.366238	2286.33	2830160	62039.2	15	1.88E+11	0.445494	16	16	192.956	12.05975	172012.208
4044780000	1056980000	1.04675	0.273538	3.82672	62162	11321	2061.79	0.182121	1010.16	57.3848	-22.4422	1362.85	1022.14	0.156776	396501	2560.49	0.342974	588	1006	1040.47	579963	62162	0.0529747	13	5101760000	1.32029	42092900000	7440490000	0.470342	0.0831393	5.65728	299156	15079	760.059	0.0504051	1499.23	54620	8.76159	1246.26	991.113	0.328187	911541	3749.08	0.489408	1543.08	1134680	9972.53	6	49533400000	0.553481	12	13	162.655	10.45783333	107248.8987
10266000000	1444790000	0.924855	0.13016	7.10551	105357	13027	1610.74	0.123646	1366.64	70	0.285924	1298.93	871.276	0.23066	456763	3062.25	0.567392	472	1362	1407.64	641031	105357	0.0465085	10	11710800000	1.05501	1.40E+11	3066550000	0.838051	0.0183764	45.6048	408503	20112	990.183	0.0492334	2046.7	271674	0.134355	1266.1	1129.09	0.535999	762134	4459.53	0.916013	2108.1	1001380	180676	31	1.43E+11	0.856427	15	16	192.131	10.29806667	161387.6559
10160200000	1052210000	1.07076	0.110891	9.65597	97410	12360	1568.31	0.126886	1502.09	8481.24	-17.4761	1365.48	737.913	0.175082	556369	3398.51	0.65985	532	1476	1546.19	765427	97410	738.44	17	11212400000	1.18165	3.28E+11	25940100000	0.684642	0.0541315	12.6478	692247	29579	1263.88	0.042729	2587.35	81540.8	11.3495	1282.6	964.593	0.305863	2263260	6383.82	0.728387	2638.46	2889720	9604.8	6	3.54E+11	0.738774	14	16	211.382	12.77485714	185803.1611
4103130000	2559570000	0.649972	0.405459	1.60306	79453	13264	2214.31	0.166941	1115.08	269.706	7.43258	1388.37	928.143	0.141209	562662	2862.6	0.0536719	769	1116	1148.45	765508	79453	0.915524	20	6662700000	1.05543	81327200000	16661100000	0.557638	0.114241	4.88125	381893	22173	1287.38	0.0580608	1992.68	113131	-12.0039	1165.54	909.936	0.28324	1348300	4773.17	0.435516	2052.46	1889200	33513.5	10	97988300000	0.671879	12	13	161.604	10.14975	139349.3237
2392240000	873863000	0.683978	0.249851	2.73755	59140	10863	1995.35	0.183683	1081.83	522.392	1.47077	1309.14	1121.46	0.164114	360360	2522.46	0.216123	462	1079	1112.36	484949	59140	4.61436	28	3266110000	0.933829	21811000000	435979000	0.979617	0.0195815	50.0276	149214	18909	2396.23	0.126724	1505.79	213751	1.34392	1405.75	994.679	0.340667	438006	3244.07	0.923147	1550.74	655574	306200	27	22247000000	0.999198	15	15	151.597	7.872666667	80813.85263
17110200000	792063000	1.42857	0.0661314	21.6021	109440	11118	1129.48	0.10159	1453.95	49	-4.28502	1316.28	807.885	0.237549	460706	3242.2	0.830855	489	1448	1497.57	672844	109440	0.021939	7	17902300000	1.49471	1.30E+11	27583400000	0.470648	0.0998168	4.71511	525681	27574	1446.36	0.0524539	2097.57	268911	29.4429	1332.05	1035.3	0.349027	1506130	5184.03	0.422566	2160.5	1898590	137561	24	1.58E+11	0.570464	14	15	214.187	12.678	176554.6961
5660360000	1327500000	0.598575	0.140381	4.26392	97244	10033	1035.14	0.103174	1196.38	202.426	-1.24547	1296.38	834.185	0.163566	594525	2984.11	0.384468	789	1197	1232.04	764804	97244	0.421378	10	6987860000	0.738956	38937200000	3974490000	0.714496	0.0729316	9.79678	233444	29214	3655.94	0.125143	1776.63	376945	22.9846	1313.68	1101.92	0.227644	1025480	4249.35	0.663833	1829.54	1460540	608658	38	42911700000	0.787427	14	14	170.708	9.598142857	124427.9345
6517830000	2023970000	0.686678	0.213233	3.22032	97426	14722	2224.64	0.15111	1234.69	191975	9.39761	1303.36	890.781	0.16401	594023	3055.27	0.276783	759	1208	1271.73	778182	97426	378280	21	8541800000	0.899911	1.30E+11	4908570000	0.68356	0.025745	26.5512	436648	13275	403.587	0.0304021	2060.07	72569.1	20.2486	1167.68	1086.76	0.415234	1051570	4669.58	0.860085	2104.53	1404930	12060.7	9	1.35E+11	0.709305	16	17	167.02	8.6458125	162838.6387
5586730000	1444450000	0.614647	0.158917	3.86773	95338	13114	1803.87	0.137553	1148.82	160076	-3.65928	1351.64	878.656	0.172414	552958	2938.27	0.347075	691	1143	1191.39	770663	95338	268773	19	7031180000	0.773564	98386400000	13127800000	0.663092	0.0884772	7.49449	385195	20064	1045.09	0.0520879	2118.99	87591.6	-26.429	1232.88	986.638	0.283317	1359590	5268.92	0.584542	2181.91	2194050	19917.9	8	1.12E+11	0.751569	15	15	158.249	8.624466667	148863.8886
3519810000	243366000	1.39251	0.0962806	14.463	50276	9289	1716.24	0.18476	1123.38	2363.98	-27.5541	1389.11	906.913	0.157319	319580	2638.27	0.758048	338	1104	1156.88	369948	50276	111.155	23	3763180000	1.48879	83193600000	6699040000	0.752274	0.0605758	12.4187	332550	17825	955.437	0.053601	2137.64	123961	8.9342	1246.27	830.38	0.323671	1027430	4683	0.724124	2201.31	1568750	46207.4	11	89892700000	0.81285	14	15	181.37	10.65514286	109917.1826
6454060000	729779000	0.459695	0.051979	8.84386	118490	9817	813.347	0.0828509	1154.58	247.279	37.7042	1290.9	907.463	0.349681	338852	2588.65	0.634934	472	1135	1189.21	505586	118490	0.516052	15	7183840000	0.511674	85311000000	2807920000	0.632685	0.0208241	30.3823	367205	11526	361.783	0.0313885	1759.02	146664	7.15731	1280.54	1155.09	0.591284	621030	4038.64	0.876601	1808.51	823734	58578.2	21	88118900000	0.65351	18	17	160.891	7.442777778	166396.0232
12926500000	838698000	1.30486	0.0846621	15.4126	99531	12210	1497.87	0.122675	1398.05	23.3137	1.28386	1303.28	904.849	0.175644	566665	3257.5	0.771134	622	1370	1439.99	778252	99531	0.0054609	4	13765200000	1.38952	36903300000	1766710000	0.540927	0.0258963	20.8882	261194	13573	705.324	0.0519652	1636.04	70192.4	62.8608	1271.8	1117.49	0.37202	702096	3701.03	0.825602	1676.14	1059220	18863.3	31	38670000000	0.566824	16	16	202.475	10.079125	136178.3427
4083790000	1068610000	0.473828	0.123987	3.82159	92837	10479	1182.82	0.112875	1016.17	24	4.23001	1329.77	978.166	0.216275	429255	2550.97	0.342458	631	1013	1045.3	601112	92837	0.00620442	6	5152400000	0.597816	42810700000	692880000	0.890248	0.0144084	61.7867	219291	14860	1006.97	0.0677638	1910.49	74741.9	-0.950092	1294.29	988.37	0.45255	484567	3962.28	0.937307	1967.8	803605	25474.6	10	43503600000	0.904657	12	14	144.195	8.736833333	123242.7549
2796120000	216005000	0.980926	0.0757782	12.9447	53390	5709	610.464	0.10693	977.51	5.65685	19.484	1315.67	1143.57	0.258143	206823	2170.89	0.733723	328	976	1006.84	312224	53390	0.000599363	4	3012130000	1.0567	13109600000	1044030000	0.465105	0.0370403	12.5567	167888	11746	821.789	0.0699633	1139.24	101653	-11.8412	1206.97	970.345	0.507405	330876	2556.32	0.726708	1161.56	510089	61549.1	18	14153700000	0.502146	13	14	149.492	8.679923077	85217.51842
4859480000	959004000	0.815392	0.160915	5.06721	77199	12154	1913.49	0.157437	947.532	2924.51	-17.7027	1337.1	1081.05	0.174343	442800	2540	0.449382	634	926	980.75	581816	77199	110.788	20	5818480000	0.976307	40026300000	2591310000	1.02373	0.0662767	15.4464	197733	35000	6195.22	0.177006	2152.87	1411270	-20.3038	1324.74	953.928	0.160851	1229290	4895.41	0.771574	2217.21	1935180	10072600	73	42617600000	1.09001	18	18	133.127	6.2235	108045.7717
1390690000	1010170000	0.347228	0.252219	1.37669	63286	9978	1573.18	0.157665	807.146	67995.1	-7.73718	1289.26	1051.31	0.186966	338489	2274.15	0.0251204	717	803	831.245	457821	63286	73054.5	10	2400850000	0.599446	28515300000	940184000	0.77114	0.0254254	30.3295	192297	8680	391.802	0.0451385	1497.96	65644.3	17.2036	1307.58	1096.28	0.403618	476433	3376.49	0.8764	1542.76	627442	22409	12	29455500000	0.796565	14	15	106.441	6.412928571	84687.57062
3752550000	1947730000	0.487207	0.252881	1.92663	87762	12809	1869.49	0.145952	991.848	182	0.639924	1335.94	973.363	0.174916	501737	2673.48	0.100249	765	982	1033.33	644279	87762	0.37743	26	5700280000	0.740088	1.05E+11	6105580000	0.690227	0.0401808	17.178	389811	18162	846.2	0.0465918	2020.98	127224	10.085	1293.9	951.741	0.304352	1280790	4769.94	0.792059	2061.73	1593270	41522.7	14	1.11E+11	0.730408	15	16	138.336	7.4618	144223.7856
2437450000	617421000	0.615018	0.155788	3.94778	62954	11816	2217.78	0.187693	965.51	1137.84	14.1382	1290.87	1058.44	0.162248	388012	2417.21	0.354952	599	961	994.475	552332	62954	20.5654	27	3054870000	0.770807	44555200000	5823010000	0.439245	0.0574059	7.65157	318490	14062	620.867	0.0441521	1590.98	79079.3	-21.569	1215.14	1035.98	0.370187	860349	3835.53	0.591097	1636.12	1177650	19635	9	50378200000	0.496651	17	19	137.784	6.131235294	100902.2711
9094670000	323892000	1.27453	0.0453905	28.0793	84473	10192	1229.7	0.120654	1286.31	24	-2.74761	1321.5	892.851	0.269147	313855	2867.74	0.867176	314	1279	1316.4	397861	84473	0.00681875	24	9418570000	1.31992	17729800000	1482410000	0.547854	0.0458069	11.9601	179895	15590	1351.06	0.0866617	1692.51	42	60.9039	1433.32	1018.07	0.286225	628508	3716.14	0.715174	1742.25	1067760	0.00980572	42	19212200000	0.593661	14	16	174.284	10.30535714	106876.9882
2314200000	1430210000	0.504593	0.311847	1.61808	67722	11431	1929.47	0.168793	966.532	162602	-9.13643	1316.72	1010.93	0.156329	433201	2596.45	0.0557345	785	952	1001.29	586656	67722	390410	22	3744410000	0.816439	67547900000	2836410000	0.808418	0.0339464	23.8146	289060	11630	467.92	0.0402339	1880.77	8777.94	28.3182	1257.76	1097.53	0.371791	777480	4243.73	0.8453	1930.31	979808	266.561	1	70384400000	0.842365	14	18	119.151	7.234357143	109276.7309
9430190000	223650000	1.31439	0.0311725	42.1649	84703	9779	1128.99	0.115451	1346.72	37	21.6932	1328.57	770.44	0.219157	386494	3003.72	0.909479	421	1340	1387.12	555058	84703	0.0161624	37	9653840000	1.34556	2.08E+11	22586900000	0.706367	0.0768332	9.19351	542193	23909	1054.31	0.0440968	2241.79	190734	7.77105	1366	986.49	0.332709	1629630	5735.33	0.646089	2342.65	2369590	67096.6	18	2.30E+11	0.7832	14	14	195.375	11.34164286	160363.2474
6558620000	272980000	1.25458	0.0522177	24.026	72303	8003	885.828	0.110687	1378.16	304.706	25.8361	1249.17	911.802	0.211299	342183	2995.41	0.846553	424	1360	1419.33	482307	72303	1.28412	15	6831600000	1.3068	68821600000	6739600000	0.57268	0.0560818	10.2115	346662	31342	2833.66	0.0904108	1687.12	2900.6	28.4524	1179.44	1179.2	0.274703	1261950	4351.65	0.675046	1737.61	1554020	24.27	86	75561200000	0.628762	14	14	198.691	11.25085714	117700.648
7599750000	4245910000	0.770029	0.430208	1.7899	99345	17465	3070.37	0.175802	1253.57	225.125	1.19029	1276.82	802.867	0.135719	731990	3224.91	0.0801616	841	1249	1291.17	922906	99345	0.510154	17	11845700000	1.20024	1.25E+11	10006300000	0.555854	0.0443873	12.5228	474797	27088	1545.42	0.0570518	1940.48	368159	-36.3933	1495.47	1100.28	0.385766	1230790	4683.87	0.726078	1998.69	1614990	285472	34	1.35E+11	0.600241	14	17	176.37	10.78014286	159838.7815
3139060000	975043000	0.627096	0.194786	3.2194	70751	12159	2089.6	0.171856	1069.75	217	0.478137	1314.57	933.789	0.189801	372764	2506.89	0.276675	489	1064	1101.84	517853	70751	0.665559	31	4114100000	0.821882	74341300000	1019550000	0.889833	0.0122035	72.9159	289042	11414	450.728	0.0394891	1947.75	62349.6	40.8855	1235.31	1119.01	0.417689	692003	4250.34	0.946617	2005.07	1162330	13449.5	9	75360900000	0.902036	14	17	176.37	10.78014286	159838.7815
4173550000	343692000	1.57542	0.129736	12.1433	51470	10395	2099.4	0.201962	1077	48661.8	0.880359	1293.95	984.121	0.123977	415157	2684.19	0.718817	508	1050	1109.31	531843	51470	46006.9	6	4517240000	1.70516	34898300000	1708540000	0.914216	0.0447579	20.4258	195379	15076	1163.31	0.0771628	1792.09	83197.1	6.23899	1294.76	1153.86	0.255674	764172	4077.61	0.822023	1844.2	941224	35427.4	9	36606800000	0.958974	13	14	111.524	8.578769231	77534.31061
9839930000	1678170000	0.82845	0.14129	5.86348	108984	13434	1655.95	0.123266	1307.68	865.99	-2.43349	1299.61	806.532	0.152458	714848	3277.35	0.502118	854	1302	1346.81	955997	108984	6.88118	4	11518100000	0.96974	56715100000	7662700000	0.462177	0.0624441	7.40145	350304	19321	1065.65	0.0551549	2044.4	286147	4.30598	1468.14	1084.94	0.236942	1478440	5014.74	0.580562	2104.58	1821920	233740	29	64377800000	0.524621	15	19	199.98	11.12113333	152853.2201
10054500000	1357900000	1.46024	0.197211	7.40443	82979	13808	2297.7	0.166404	1401.61	9	8.60415	1281.88	807.603	0.122199	679049	3393.75	0.58069	808	1396	1443.66	938632	82979	0.000976151	9	11412400000	1.65745	67405400000	10139200000	0.600247	0.0902898	6.64801	335106	26903	2159.83	0.0802821	2052.03	178929	-49.0622	1382.96	1203.01	0.217484	1540830	5000.07	0.545373	2113.59	1914560	95538.6	26	77544500000	0.690537	15	16	195.599	10.69446667	132924.1588
2893800000	1576680000	0.460837	0.251085	1.83538	79243	14278	2572.61	0.18018	944.672	423.764	-2.25877	1266.74	1050	0.188202	421052	2455.26	0.0868049	702	943	970.658	535573	79243	2.26615	16	4470480000	0.711922	33966000000	1354470000	0.711693	0.0283803	25.077	218462	7287	243.065	0.0333559	1402.15	96.4264	16.2026	1322.91	1013.07	0.445976	489852	3266.14	0.85249	1434.21	674990	0.0425614	6	35320500000	0.740073	15	16	134.304	6.943733333	109269.826
5551800000	1238580000	0.920651	0.205394	4.48237	77655	13612	2386.02	0.175288	1196.86	6592.23	8.89197	1375.89	815.203	0.138172	562017	2985.56	0.403472	702	1194	1230.9	808656	77655	559.622	16	6790390000	1.12604	1.54E+11	32035100000	0.433592	0.0901119	4.81171	596241	35849	2155.42	0.060125	2212.98	732656	31.794	1204.91	923.556	0.293502	2031470	5654.64	0.430162	2279.37	2649280	900281	39	1.86E+11	0.523704	16	19	177.231	9.6370625	167175.3674
7388670000	1445760000	0.798409	0.156226	5.1106	96199	13237	1821.41	0.1376	1111.48	98948.1	-15.4892	1354.64	978.26	0.216287	444774	2703.84	0.452525	600	1094	1136.06	637218	96199	101776	12	8834430000	0.954635	97207000000	8196050000	0.496539	0.0418659	11.8602	442458	24580	1365.5	0.0555533	1880.09	215334	-29.0641	1187.21	920.411	0.459273	963388	4281.45	0.713149	1932.58	1253330	104798	21	1.05E+11	0.538405	17	19	162.995	7.834470588	152635.6886
7974600000	1148190000	0.888901	0.127985	6.94535	94717	12729	1710.65	0.13439	1479.83	133	-7.00854	1360.77	1019.03	0.197229	480238	3318.16	0.559924	526	1463	1524.22	729636	94717	0.186756	19	9122800000	1.01689	1.04E+11	27159000000	0.349901	0.0917212	3.81484	544154	27756	1415.77	0.0510076	1937.87	644.902	23.1814	1309.01	876.183	0.385481	1411620	5076.87	0.341777	2035.91	2073550	0.764302	44	1.31E+11	0.441622	16	17	211.569	11.0336875	161499.7195
3354780000	1169810000	0.658173	0.229505	2.8678	71394	12658	2244.24	0.177298	1222.61	126	-6.83916	1330.76	991.692	0.16014	445821	2941.42	0.233202	642	1214	1265.07	723940	71394	0.222372	18	4524590000	0.887678	48915700000	3590470000	0.558239	0.0409755	13.6237	296015	13547	619.973	0.0457646	1498.09	130448	18.7768	1335.33	1006.26	0.389141	760688	3727.27	0.745177	1542.43	968676	57486	18	52506100000	0.599215	16	18	171.4	8.9234375	109469.3963
11510500000	2207100000	0.717772	0.137631	5.21521	126635	14576	1677.73	0.115102	1170.01	3581.63	-1.01987	1348.82	932.605	0.261245	484737	2836.63	0.459967	609	1158	1204.96	689165	126635	101.299	13	13717600000	0.855403	1.77E+11	5852430000	0.732148	0.0242273	30.22	491491	26678	1448.07	0.0542797	2264.3	234795	22.4413	1219.82	962.852	0.456314	1077090	5015.46	0.875981	2332.23	1494910	112166	24	1.83E+11	0.756375	18	19	162.789	7.736777778	198063.9224
4043490000	1281210000	0.699663	0.221694	3.15598	76021	10825	1541.42	0.142395	1045.37	1308.32	10.9988	1306.07	1104.38	0.199982	380140	2586.12	0.269118	626	1038	1080.78	599670	76021	22.5163	6	5324700000	0.921357	68505000000	4418040000	0.590979	0.0381135	15.5058	340467	22855	1534.22	0.0671284	1779.16	123509	-2.21307	1235.09	1061.79	0.356424	955230	4295.4	0.772342	1829.59	1210230	44804.7	11	72923100000	0.629093	15	16	148.426	8.324333333	121912.4208
11475800000	181016000	1.49249	0.0235422	63.3966	87687	9511	1031.61	0.108465	1462.34	17	4.66909	1364.03	745.538	0.289862	302513	3219.19	0.938849	312	1454	1506.21	328118	87687	0.00329581	17	11656800000	1.51603	1.17E+11	12753800000	0.47641	0.0517781	9.20099	496303	19112	735.979	0.0385087	2071.8	180938	-32.7215	1344.06	881.204	0.380776	1303400	4818.12	0.64632	2133.15	1911640	65964.8	19	1.30E+11	0.528188	14	17	206.5	12.01085714	157480.7829
2669900000	1140550000	0.798866	0.341267	2.34088	57811	11831	2421.21	0.20465	994.904	212642	-6.90208	1296.9	912.771	0.122877	470480	2628.63	0.161086	721	989	1024.63	629689	57811	782149	28	3810450000	1.14013	54848200000	1920140000	0.846066	0.0296193	28.5647	254612	11348	505.778	0.0445698	1624.29	40601.2	1.03	1279.98	1004.87	0.476981	533799	3622.21	0.86928	1672.73	665017	6474.39	6	56768300000	0.875686	13	16	143.991	8.956153846	95258.5848
8920600000	4183040000	0.499424	0.234189	2.13256	133648	17384	2261.19	0.130073	1123.28	250258	3.315	1285.31	1003.88	0.209164	638962	3073.29	0.130715	825	1099	1171.24	878241	133648	468611	23	13103600000	0.733613	1.02E+11	3688640000	0.67896	0.0245679	27.6361	387480	17874	824.507	0.0461288	1794.66	234237	-29.1744	1428.4	1139.27	0.564991	685816	3992.22	0.865194	1846.32	914549	141599	33	1.06E+11	0.703528	17	16	152.528	6.906529412	185474.2204
4649250000	415560000	0.598353	0.0534821	11.1879	88148	8108	745.787	0.0919817	923.539	262.782	-2.95684	1388.32	1180.43	0.381435	231096	2104.3	0.698734	460	854	948.118	296704	88148	0.78339	5	5064800000	0.651835	19424800000	10390900000	0.217497	0.116346	1.8694	298849	22713	1726.22	0.0760016	1368.87	484782	1.23198	1270.72	748.199	0.35965	830945	3625.9	0.0918028	1413.92	1017860	786396	46	29815800000	0.333843	17	16	152.528	6.906529412	185474.2204
9064060000	1847460000	0.781519	0.159291	4.90623	107694	15023	2095.67	0.139497	1287.8	210	9.50909	1314.5	894.7	0.189441	568482	3075.2	0.437416	669	1242	1326.43	741319	107694	0.409494	30	10911500000	0.940811	1.94E+11	30565200000	0.495817	0.0780496	6.35259	625789	36381	2115.05	0.0581362	2170.9	1486.4	8.90788	1333.82	1049.59	0.31716	1973100	5581.97	0.529965	2236.03	2571070	3.53054	50	2.25E+11	0.573867	17	18	184.107	9.388352941	196908.2658
10819100000	893985000	1.09854	0.090773	12.1021	99240	12905	1678.14	0.130038	1426.97	79.8822	-18.1871	1330.19	927.017	0.201741	491917	3180.55	0.718006	510	1423	1469.78	661138	99240	0.0643004	12	11713000000	1.18931	83749900000	5451700000	0.532713	0.034677	15.3622	396502	21196	1133.08	0.0534575	1874.33	141797	42.0784	1233.01	1014.92	0.458968	863898	4396.74	0.770474	1937.37	1062160	50709.2	15	89201600000	0.56739	16	16	209.016	11.1990625	160652.3789
7793460000	275613000	0.85689	0.0303036	28.2768	95368	8424	744.105	0.0883315	1296.53	13107.5	0.491365	1322.51	830.985	0.294561	323763	2814.54	0.86804	413	1296	1335.38	429407	95368	1801.52	2	8069070000	0.887193	64180800000	3246620000	0.650989	0.0329306	19.7685	313990	12746	517.407	0.0405937	1895.48	30498.4	-1.80068	1267.2	1017.79	0.355976	882053	4414.78	0.816674	1952.35	1136220	2962.36	4	67427400000	0.683919	17	17	191.614	9.768588235	137960.9535
5318430000	760652000	0.711234	0.101722	6.99193	86474	10967	1390.88	0.126824	1226.68	57.3848	-1.36159	1307.28	927.538	0.164015	527233	2895.44	0.562122	659	1224	1263.41	750698	86474	0.038081	13	6079080000	0.812956	41382600000	1815350000	0.797014	0.0349629	22.796	227864	31789	4434.84	0.139509	1806.49	356656	-0.724898	1341.7	1093.81	0.362	629459	3907.76	0.838968	1860.21	953660	558244	37	43197900000	0.831977	14	15	176.238	10.01585714	125130.2984
5675000000	791862000	0.591467	0.0825304	7.16665	97953	9579	936.748	0.0977918	1076.8	21008.1	16.3011	1380.2	903.176	0.271019	361425	2595.23	0.570178	490	1066	1098.31	474573	97953	4505.65	3	6466860000	0.673997	1.46E+11	17635100000	0.478073	0.0575827	8.30237	553404	19612	695.027	0.0354389	2123.23	93759.3	-1.19658	1310.74	888.832	0.353447	1565730	5090.21	0.616226	2186.68	2121380	15885	8	1.64E+11	0.535656	15	12	135.172	9.011466667	186280.2181
5309520000	3612460000	0.660123	0.449131	1.46978	89684	15180	2569.38	0.169261	1099.84	23154.7	8.07459	1286.72	1000.89	0.151432	592241	3013.62	0.03618	797	1085	1145.47	823750	89684	5978.08	19	8921980000	1.10925	59615000000	2541560000	0.785564	0.0334909	23.4561	275478	15519	874.26	0.0563348	1745.2	2007.15	-1.06317	1373.97	1095.43	0.44141	624087	3916.12	0.843129	1796.08	809886	14.6242	14	62156500000	0.819055	14	16	134.13	7.677142857	133518.2666
7590670000	809747000	0.779905	0.0831976	9.37413	98655	10930	1210.94	0.11079	1239.42	33799.4	22.5175	1309.57	880.551	0.249782	394964	2843.54	0.651592	508	1234	1276.6	617477	98655	11579.8	5	8400420000	0.863103	1.73E+11	4957770000	0.651899	0.0186623	34.9314	515420	16374	520.174	0.0317683	2135.18	93256.2	32.1411	1338.63	1052.89	0.582494	884850	4748.81	0.891775	2199.23	1043780	16873.1	10	1.78E+11	0.670562	15	16	176.624	10.00853333	161208.6982
8110680000	2500580000	0.75956	0.234178	3.24352	103335	15357	2282.26	0.148614	1222.19	148402	-24.7845	1464.01	870.773	0.175274	589564	3066.51	0.279517	695	1195	1262.57	772549	103335	213125	14	10611300000	0.993738	76617700000	19902800000	0.450936	0.117139	3.84959	412199	29032	2044.78	0.070432	1689.1	522900	54.0437	1271.95	677.542	0.281484	1464380	4585.79	0.345266	1717.47	1792810	663330	42	96520600000	0.568075	15	16	194.57	10.48193333	170875.7183
5758780000	1702790000	0.491736	0.1454	3.38196	108218	15074	2099.7	0.139293	1244.56	5609.73	2.20693	1337.83	985.573	0.187992	575651	3011.24	0.295483	710	1236	1281.9	808944	108218	290.794	18	7461580000	0.637135	94977100000	7129480000	0.508038	0.038136	13.3217	432376	16695	644.631	0.0386122	1835.41	185236	12.8747	1307.64	1119.43	0.390053	1108510	4456.85	0.740206	1868.86	1443510	79357.8	18	1.02E+11	0.546174	17	18	175.5	8.391294118	172923.581
